|6.6.6
echonhy_1.tab                                                                                       
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3582.475       6.073749       2.512835       4029956.      0.3599085E-04
  3583.211       6.075893       2.513303       4030226.      0.3596027E-04
  3585.141       6.081571       2.516213       4030498.      0.3600836E-04
  3585.875       6.083714       2.516682       4030764.      0.3597787E-04
  3586.870       6.087367       2.518260       4031598.      0.3597713E-04
  3587.602       6.089500       2.518728       4031862.      0.3594677E-04
  3589.603       6.097740       2.524212       4034550.      0.3604518E-04
  3590.333       6.099871       2.524678       4034810.      0.3601489E-04
  3591.062       6.101997       2.525144       4035069.      0.3598467E-04
  3591.791       6.104117       2.525610       4035328.      0.3595452E-04
  3592.519       6.106231       2.526076       4035585.      0.3592445E-04
  3593.246       6.108339       2.526541       4035842.      0.3589445E-04
  3593.973       6.110441       2.527007       4036098.      0.3586452E-04
  3595.366       6.107631       2.527311       4039719.      0.3587655E-04
  3422.764       5.733566       2.347599       4037575.      0.3789038E-04
  3423.585       5.735370       2.347969       4038027.      0.3785403E-04
  3424.517       5.737898       2.349058       4037980.      0.3781386E-04
  3425.337       5.739702       2.349427       4038429.      0.3777765E-04
  3426.232       5.742244       2.350474       4038331.      0.3773680E-04
  3427.051       5.744045       2.350844       4038779.      0.3770073E-04
  3428.336       5.747447       2.353707       4037929.      0.3766427E-04
  3429.154       5.749257       2.354078       4038375.      0.3762832E-04
  3429.729       5.750462       2.353175       4039340.      0.3759121E-04
  3430.545       5.752261       2.353545       4039785.      0.3755543E-04
  3431.361       5.754060       2.353915       4040229.      0.3751972E-04
  3431.806       5.753802       2.351745       4042264.      0.3749359E-04
  3432.621       5.755594       2.352115       4042707.      0.3745803E-04
  3433.911       5.759928       2.355697       4041184.      0.3741169E-04
  3434.724       5.761723       2.356067       4041624.      0.3737626E-04
  3435.184       5.754622       2.357841       4040885.      0.3743811E-04
  3435.680       5.752911       2.358387       4040953.      0.3743036E-04
  3436.265       5.754996       2.358059       4041417.      0.3738342E-04
  3437.075       5.756792       2.358429       4041854.      0.3734813E-04
  3437.591       5.758025       2.357396       4042857.      0.3730818E-04
  3438.400       5.759807       2.357766       4043293.      0.3727306E-04
  3438.653       5.755386       2.358460       4043076.      0.3728740E-04
  3439.891       5.757730       2.360715       4042790.      0.3726380E-04
  3440.699       5.759522       2.361085       4043224.      0.3722880E-04
  3441.505       5.761313       2.361455       4043657.      0.3719387E-04
  3442.311       5.763101       2.361825       4044089.      0.3715901E-04
  3443.287       5.764646       2.362621       4044478.      0.3713577E-04
  3444.092       5.766441       2.362991       4044909.      0.3710101E-04
  3445.016       5.768333       2.363799       4045118.      0.3707228E-04
  3445.820       5.770129       2.364169       4045548.      0.3703764E-04
  3446.516       5.770577       2.364595       4045850.      0.3701254E-04
  3447.420       5.772236       2.365193       4046181.      0.3698426E-04
  3448.223       5.774031       2.365563       4046608.      0.3694981E-04
  3449.146       5.775710       2.366196       4046815.      0.3692324E-04
  3449.947       5.777506       2.366566       4047240.      0.3688891E-04
  3450.939       5.779106       2.367360       4047426.      0.3686649E-04
  3451.740       5.780906       2.367730       4047849.      0.3683227E-04
  3452.731       5.782525       2.368525       4048038.      0.3680991E-04
  3453.531       5.784328       2.368896       4048460.      0.3677580E-04
  3454.329       5.786128       2.369267       4048882.      0.3674175E-04
  3455.361       5.787785       2.370170       4049001.      0.3672283E-04
  3456.159       5.789590       2.370542       4049421.      0.3668888E-04
  3457.167       5.791263       2.371394       4049606.      0.3666826E-04
  3457.964       5.793071       2.371766       4050025.      0.3663443E-04
  3459.150       5.798146       2.374697       4047906.      0.3659971E-04
  3459.945       5.799958       2.375070       4048322.      0.3656601E-04
  3461.148       5.803381       2.377222       4046934.      0.3653870E-04
  3461.941       5.805194       2.377595       4047347.      0.3650511E-04
  3463.125       5.808305       2.379526       4046290.      0.3648279E-04
  3463.917       5.810122       2.379900       4046701.      0.3644931E-04
  3464.708       5.811937       2.380275       4047112.      0.3641591E-04
  3466.239       5.814399       2.382732       4046473.      0.3642816E-04
  3467.029       5.816232       2.383108       4046881.      0.3639481E-04
  3468.047       5.820646       2.385274       4044841.      0.3634245E-04
  3468.836       5.822469       2.385650       4045246.      0.3630926E-04
  3470.083       5.825866       2.387852       4044041.      0.3628957E-04
  3470.871       5.827692       2.388229       4044444.      0.3625650E-04
  3472.357       5.831186       2.391046       4043099.      0.3625224E-04
  3473.143       5.833022       2.391425       4043500.      0.3621925E-04
  3473.928       5.834855       2.391803       4043900.      0.3618633E-04
  3475.225       5.838834       2.394384       4042264.      0.3616422E-04
  3476.009       5.840669       2.394763       4042662.      0.3613142E-04
  3477.518       5.844672       2.397858       4040983.      0.3612340E-04
  3478.301       5.846514       2.398239       4041378.      0.3609069E-04
  3479.860       5.850447       2.401365       4039848.      0.3609003E-04
  3480.641       5.852297       2.401747       4040240.      0.3605741E-04
  3483.704       5.876305       2.418630       4029220.      0.3591075E-04
  3484.479       5.878149       2.419019       4029604.      0.3587843E-04
  3485.603       5.878025       2.419196       4031203.      0.3589504E-04
  3486.378       5.879875       2.419585       4031586.      0.3586278E-04
  3487.153       5.881722       2.419973       4031968.      0.3583058E-04
  3488.263       5.881689       2.420114       4033548.      0.3584697E-04
  3489.037       5.883541       2.420503       4033929.      0.3581483E-04
  3490.224       5.883151       2.420626       4035751.      0.3584047E-04
  3490.997       5.885010       2.421015       4036131.      0.3580838E-04
  3492.208       5.884516       2.421092       4038055.      0.3583841E-04
  3492.981       5.886383       2.421480       4038434.      0.3580636E-04
  3494.221       5.885768       2.421522       4040471.      0.3584095E-04
  3494.994       5.887642       2.421911       4040849.      0.3580895E-04
  3495.766       5.889512       2.422300       4041226.      0.3577701E-04
  3497.085       5.888573       2.422318       4043510.      0.3582098E-04
  3497.857       5.890451       2.422707       4043887.      0.3578907E-04
  3498.639       5.891601       2.422151       4045111.      0.3579988E-04
  3499.410       5.893481       2.422540       4045486.      0.3576807E-04
  3501.379       5.889998       2.422971       4049281.      0.3586357E-04
  3502.152       5.891895       2.423360       4049655.      0.3583171E-04
  3503.619       5.890332       2.423195       4052515.      0.3589890E-04
  3504.391       5.892239       2.423584       4052889.      0.3586705E-04
  3505.162       5.894142       2.423973       4053261.      0.3583527E-04
  3506.718       5.892263       2.423785       4056392.      0.3591240E-04
  3507.490       5.894177       2.424174       4056763.      0.3588063E-04
  3509.026       5.892448       2.423987       4059835.      0.3595536E-04
  3509.798       5.894372       2.424376       4060206.      0.3592359E-04
  3510.665       5.896008       2.424956       4060687.      0.3589363E-04
  3511.436       5.897924       2.425345       4061057.      0.3586200E-04
  3512.206       5.899835       2.425733       4061426.      0.3583043E-04
  3512.976       5.901743       2.426122       4061794.      0.3579893E-04
  3513.927       5.903111       2.426871       4062394.      0.3577074E-04
  3514.696       5.905011       2.427259       4062761.      0.3573937E-04
  3515.464       5.906907       2.427647       4063127.      0.3570806E-04
  3516.424       5.908238       2.428414       4063776.      0.3568020E-04
  3517.192       5.910127       2.428802       4064141.      0.3564902E-04
  3517.958       5.912012       2.429190       4064505.      0.3561790E-04
  3518.724       5.913893       2.429578       4064869.      0.3558685E-04
  3519.703       5.915504       2.430407       4065563.      0.3556683E-04
  3520.468       5.917381       2.430795       4065925.      0.3553590E-04
  3522.256       5.919331       2.433381       4067816.      0.3558416E-04
  3523.021       5.921218       2.433768       4068177.      0.3555324E-04
  3523.785       5.923102       2.434155       4068537.      0.3552238E-04
  3526.452       5.931211       2.437712       4066808.      0.3559131E-04
  3527.214       5.933111       2.438106       4067163.      0.3556051E-04
  3530.054       5.939659       2.442342       4067233.      0.3566000E-04
  3530.814       5.941579       2.442740       4067584.      0.3562921E-04
  3531.574       5.943495       2.443137       4067934.      0.3559848E-04
  3532.333       5.945407       2.443535       4068283.      0.3556781E-04
  3537.818       5.958511       2.452722       4068005.      0.3583612E-04
  3538.575       5.960476       2.453129       4068347.      0.3580530E-04
  3539.331       5.962436       2.453536       4068688.      0.3577455E-04
  3542.897       5.971368       2.459194       4068662.      0.3592337E-04
  3543.651       5.973353       2.459606       4068998.      0.3589259E-04
  3547.439       5.983014       2.465710       4069002.      0.3605631E-04
  3548.191       5.985025       2.466129       4069332.      0.3602549E-04
  3552.188       5.995497       2.472659       4069295.      0.3620428E-04
  3552.939       5.997536       2.473085       4069620.      0.3617342E-04
  3556.796       6.007808       2.479386       4069657.      0.3634378E-04
  3557.544       6.009872       2.479817       4069976.      0.3631290E-04
  3562.479       6.023429       2.488199       4069746.      0.3655590E-04
  3563.224       6.025527       2.488640       4070057.      0.3652493E-04
  3563.969       6.027619       2.489080       4070367.      0.3649404E-04
  3568.778       6.040901       2.497187       4070130.      0.3672704E-04
  3569.520       6.043024       2.497635       4070432.      0.3669608E-04
  3577.886       6.059729       2.508567       4067718.      0.3706016E-04
  3578.626       6.061911       2.509037       4068011.      0.3702900E-04
  3580.201       6.066806       2.511435       4068553.      0.3705929E-04
  3580.940       6.068983       2.511905       4068843.      0.3702824E-04
  3581.959       6.072861       2.513595       4069649.      0.3703099E-04
  3582.697       6.075027       2.514065       4069937.      0.3700008E-04
  3583.433       6.077187       2.514535       4070224.      0.3696925E-04
  3584.416       6.080899       2.516092       4070891.      0.3696875E-04
  3585.151       6.083049       2.516561       4071176.      0.3693805E-04
  3586.753       6.088495       2.520212       4072545.      0.3698710E-04
  3587.486       6.090639       2.520679       4072827.      0.3695650E-04
  3587.810       6.092444       2.520006       4072533.      0.3690325E-04
  3588.541       6.094574       2.520474       4072813.      0.3687281E-04
  3589.747       6.099796       2.523057       4073211.      0.3690118E-04
  3590.476       6.101919       2.523523       4073488.      0.3687086E-04
  3591.205       6.104036       2.523989       4073765.      0.3684062E-04
  3591.933       6.106147       2.524456       4074041.      0.3681044E-04
  3592.661       6.108253       2.524922       4074317.      0.3678034E-04
