|6.6.6
pyro_1.tab                                                                                          
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3474.846       8.610338       4.942608       2898634.      0.1866073E-04
  3475.337       8.611924       4.943064       2898596.      0.1864389E-04
  3475.827       8.613507       4.943520       2899009.      0.1862767E-04
  3476.317       8.615090       4.943976       2899052.      0.1861091E-04
  3476.806       8.616675       4.944432       2898870.      0.1859471E-04
  3477.296       8.618253       4.944887       2899432.      0.1857807E-04
  3321.655       7.377340       3.688633       2862882.      0.2114404E-04
  3322.214       8.158961       4.764419       2863144.      0.2112548E-04
  3356.995       8.223198       4.793576       2892822.      0.2207299E-04
  3357.547       8.225024       4.794122       2893048.      0.2204873E-04
  3358.203       8.227245       4.794920       2893161.      0.2202413E-04
  3358.755       8.229068       4.795465       2893442.      0.2200021E-04
  3359.306       8.230890       4.796009       2893702.      0.2197624E-04
  3359.857       8.232712       4.796553       2893659.      0.2195227E-04
  3360.708       8.235637       4.797813       2894162.      0.2192682E-04
  3361.258       8.237455       4.798356       2894263.      0.2190274E-04
  3361.807       8.239270       4.798898       2894574.      0.2187928E-04
  3371.357       8.273181       4.819846       2900097.      0.2180252E-04
  3371.900       8.274980       4.820375       2900192.      0.2177897E-04
  3372.446       8.276813       4.820916       2900254.      0.2175589E-04
  3372.988       8.278609       4.821444       2900440.      0.2173227E-04
  3373.533       8.280429       4.821983       2900817.      0.2170910E-04
  3374.075       8.282223       4.822510       2900883.      0.2168570E-04
  3375.155       8.285845       4.824069       2901637.      0.2166037E-04
  3375.695       8.287635       4.824595       2901814.      0.2163724E-04
  3381.393       8.306798       4.834892       2907711.      0.2159381E-04
  3381.931       8.308576       4.835413       2907973.      0.2157089E-04
  3382.469       8.310354       4.835934       2908125.      0.2154824E-04
  3383.007       8.312131       4.836455       2908205.      0.2152544E-04
  3383.544       8.313905       4.836975       2908406.      0.2150263E-04
  3384.081       8.315679       4.837494       2908632.      0.2147996E-04
  3384.618       8.317450       4.838014       2908867.      0.2145714E-04
  3393.837       8.347911       4.854577       2918766.      0.2140643E-04
  3394.369       8.349667       4.855089       2918993.      0.2138441E-04
  3394.902       8.351422       4.855601       2919144.      0.2136225E-04
  3395.434       8.353176       4.856112       2919243.      0.2133992E-04
  3395.966       8.354928       4.856623       2919388.      0.2131809E-04
  3396.498       8.356678       4.857134       2919740.      0.2129595E-04
  3397.029       8.358429       4.857644       2919678.      0.2127425E-04
  3397.560       8.360176       4.858153       2920017.      0.2125238E-04
  3398.090       8.361923       4.858663       2920063.      0.2123031E-04
  3397.720       8.361063       4.857229       2919413.      0.2120720E-04
  3398.250       8.362808       4.857738       2919711.      0.2118515E-04
  3398.780       8.364552       4.858246       2919774.      0.2116355E-04
  3399.309       8.366294       4.858755       2920037.      0.2114179E-04
  3399.838       8.368034       4.859263       2920312.      0.2112024E-04
  3400.367       8.369776       4.859770       2920209.      0.2109870E-04
  3400.895       8.371514       4.860277       2920461.      0.2107714E-04
  3401.423       8.373251       4.860784       2920585.      0.2105552E-04
  3401.951       8.374988       4.861291       2920753.      0.2103409E-04
  3402.479       8.376722       4.861797       2920982.      0.2101283E-04
  3403.006       8.378454       4.862302       2921295.      0.2099118E-04
  3414.334       8.415149       4.880701       2933773.      0.2093665E-04
  3414.856       8.416862       4.881198       2934078.      0.2091566E-04
  3415.379       8.418576       4.881694       2934132.      0.2089496E-04
  3415.901       8.420288       4.882191       2934250.      0.2087419E-04
  3416.422       8.421999       4.882687       2934321.      0.2085330E-04
  3416.944       8.423707       4.883182       2934593.      0.2083273E-04
  3417.465       8.425415       4.883677       2934858.      0.2081197E-04
  3417.985       8.427122       4.884172       2935014.      0.2079147E-04
  3418.506       8.428829       4.884667       2935033.      0.2077097E-04
  3419.026       8.430532       4.885161       2935390.      0.2075055E-04
  3419.545       8.432235       4.885655       2935528.      0.2073002E-04
  3420.065       8.433937       4.886148       2935648.      0.2070968E-04
  3420.584       8.435638       4.886641       2935727.      0.2068936E-04
  3421.103       8.437337       4.887134       2936016.      0.2066878E-04
  3421.621       8.439036       4.887626       2936029.      0.2064870E-04
  3422.140       8.440731       4.888118       2936332.      0.2062822E-04
  3422.658       8.442427       4.888610       2936511.      0.2060804E-04
  3423.175       8.444122       4.889101       2936611.      0.2058784E-04
  3431.078       8.468259       4.899321       2945695.      0.2054878E-04
  3431.592       8.469938       4.899806       2946054.      0.2052879E-04
  3432.106       8.471618       4.900292       2946066.      0.2050907E-04
  3432.620       8.473297       4.900776       2946179.      0.2048938E-04
  3433.133       8.474972       4.901261       2946474.      0.2046960E-04
  3433.646       8.476649       4.901745       2946439.      0.2045011E-04
  3434.159       8.478322       4.902229       2946901.      0.2043037E-04
  3434.671       8.479995       4.902713       2946953.      0.2041071E-04
  3435.184       8.481668       4.903196       2947005.      0.2039133E-04
  3437.986       8.490512       4.907479       2949602.      0.2037231E-04
  3438.497       8.492178       4.907960       2949937.      0.2035274E-04
  3439.007       8.493843       4.908441       2950059.      0.2033356E-04
  3439.517       8.495506       4.908921       2950245.      0.2031423E-04
  3440.614       8.498818       4.909948       2950986.      0.2029363E-04
  3441.124       8.500477       4.910427       2951358.      0.2027452E-04
  3441.633       8.502137       4.910906       2951461.      0.2025515E-04
  3442.428       8.505317       4.913297       2951739.      0.2024088E-04
  3442.936       8.506973       4.913775       2951990.      0.2022182E-04
  3443.444       8.508630       4.914252       2952002.      0.2020290E-04
  3443.952       8.510284       4.914729       2952352.      0.2018388E-04
  3444.460       8.511938       4.915206       2952343.      0.2016482E-04
  3444.967       8.513592       4.915682       2952402.      0.2014584E-04
  3445.474       8.515242       4.916158       2952753.      0.2012702E-04
  3445.981       8.516893       4.916634       2952895.      0.2010837E-04
  3446.488       8.518541       4.917109       2953123.      0.2008931E-04
  3446.495       8.517309       4.913939       2952989.      0.2006333E-04
  3447.001       8.518954       4.914414       2953369.      0.2004448E-04
  3447.507       8.520601       4.914890       2953346.      0.2002585E-04
  3448.012       8.522245       4.915364       2953683.      0.2000728E-04
  3448.517       8.523889       4.915839       2953756.      0.1998847E-04
  3449.022       8.525531       4.916313       2953973.      0.1996990E-04
  3449.527       8.527172       4.916787       2954177.      0.1995137E-04
  3450.031       8.528813       4.917260       2954215.      0.1993295E-04
  3450.535       8.530452       4.917733       2954334.      0.1991415E-04
  3451.039       8.532090       4.918206       2954578.      0.1989588E-04
  3451.542       8.533727       4.918678       2954661.      0.1987735E-04
  3452.144       8.535542       4.919322       2955056.      0.1986328E-04
  3452.647       8.537176       4.919793       2955235.      0.1984491E-04
  3453.149       8.538809       4.920265       2955415.      0.1982668E-04
  3453.652       8.540442       4.920736       2955355.      0.1980840E-04
  3454.154       8.542072       4.921206       2955684.      0.1979024E-04
  3454.655       8.543704       4.921677       2955792.      0.1977212E-04
  3455.157       8.545331       4.922147       2956089.      0.1975366E-04
  3455.658       8.546959       4.922616       2956190.      0.1973558E-04
  3456.159       8.548585       4.923086       2956515.      0.1971759E-04
  3456.659       8.550212       4.923555       2956452.      0.1969947E-04
  3457.159       8.551836       4.924023       2956675.      0.1968140E-04
  3457.660       8.553460       4.924492       2956792.      0.1966329E-04
  3458.159       8.555083       4.924960       2956861.      0.1964548E-04
  3458.659       8.556703       4.925428       2957231.      0.1962762E-04
  3459.158       8.558323       4.925895       2957271.      0.1960955E-04
  3459.657       8.559943       4.926362       2957407.      0.1959170E-04
  3460.155       8.561561       4.926829       2957651.      0.1957391E-04
  3460.654       8.563176       4.927295       2957890.      0.1955592E-04
  3461.241       8.564872       4.927824       2958109.      0.1954287E-04
  3461.738       8.566487       4.928289       2958214.      0.1952514E-04
  3462.236       8.568101       4.928755       2958139.      0.1950732E-04
  3462.733       8.569713       4.929220       2958477.      0.1948962E-04
  3463.230       8.571323       4.929685       2958740.      0.1947191E-04
  3463.727       8.572934       4.930149       2958774.      0.1945445E-04
  3464.224       8.574544       4.930613       2958958.      0.1943697E-04
  3464.720       8.576152       4.931077       2959061.      0.1941933E-04
  3465.216       8.577759       4.931541       2959293.      0.1940177E-04
  3465.711       8.579364       4.932004       2959552.      0.1938432E-04
  3466.207       8.580970       4.932467       2959655.      0.1936692E-04
  3466.702       8.582574       4.932929       2959743.      0.1934946E-04
  3467.197       8.584176       4.933391       2959978.      0.1933228E-04
  3467.691       8.585779       4.933853       2960112.      0.1931478E-04
  3468.186       8.587379       4.934315       2960411.      0.1929741E-04
  3468.680       8.588980       4.934776       2960395.      0.1928022E-04
  3469.173       8.590577       4.935237       2960752.      0.1926290E-04
  3469.757       8.592470       4.936033       2960709.      0.1924894E-04
  3470.250       8.594066       4.936494       2960955.      0.1923173E-04
  3470.743       8.595661       4.936953       2961260.      0.1921468E-04
  3471.236       8.597256       4.937413       2961345.      0.1919752E-04
  3471.729       8.598850       4.937872       2961440.      0.1918050E-04
  3472.221       8.600442       4.938331       2961604.      0.1916318E-04
  3472.713       8.602032       4.938790       2962034.      0.1914619E-04
  3473.204       8.603624       4.939248       2961939.      0.1912927E-04
  3473.696       8.605213       4.939706       2962208.      0.1911214E-04
  3474.187       8.606801       4.940164       2962316.      0.1909530E-04
  3474.678       8.608388       4.940621       2962526.      0.1907853E-04
  3475.169       8.609975       4.941078       2962825.      0.1906171E-04
  3475.659       8.611562       4.941535       2962618.      0.1904472E-04
  3476.149       8.613145       4.941992       2962986.      0.1902797E-04
