|6.6.6
echon_4.tab                                                                                         
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3499.113       7.814433       4.480147       3886670.      0.2885567E-04
  3499.719       7.816686       4.480717       3887133.      0.2881657E-04
  3500.325       7.818936       4.481286       3887627.      0.2877752E-04
  3500.931       7.821184       4.481855       3888096.      0.2873853E-04
  3501.535       7.823429       4.482423       3888568.      0.2869973E-04
  3502.140       7.825672       4.482991       3889059.      0.2866100E-04
  3502.743       7.827913       4.483558       3889503.      0.2862240E-04
  3503.346       7.830150       4.484125       3889998.      0.2858394E-04
  3503.949       7.832386       4.484691       3890481.      0.2854557E-04
  3504.551       7.834619       4.485257       3890963.      0.2850732E-04
  3505.153       7.836851       4.485822       3891431.      0.2846918E-04
  3505.754       7.839078       4.486387       3891922.      0.2843112E-04
  3506.354       7.841304       4.486951       3892407.      0.2839323E-04
  3506.954       7.843529       4.487515       3892884.      0.2835543E-04
  3507.553       7.845750       4.488078       3893353.      0.2831780E-04
  3508.488       7.849221       4.489035       3894232.      0.2828610E-04
  3509.086       7.851436       4.489598       3894717.      0.2824863E-04
  3509.683       7.853650       4.490159       3895188.      0.2821136E-04
  3510.280       7.855860       4.490721       3895658.      0.2817411E-04
  3510.877       7.858068       4.491281       3896156.      0.2813702E-04
  3511.473       7.860274       4.491842       3896618.      0.2810009E-04
  3512.068       7.862477       4.492402       3897114.      0.2806314E-04
  3512.663       7.864678       4.492961       3897585.      0.2802635E-04
  3513.258       7.866879       4.493520       3898035.      0.2798970E-04
  3513.851       7.869075       4.494078       3898520.      0.2795317E-04
  3514.445       7.871271       4.494636       3898983.      0.2791666E-04
  3515.038       7.873462       4.495194       3899470.      0.2788029E-04
  3515.630       7.875653       4.495751       3899940.      0.2784404E-04
  3516.222       7.877841       4.496308       3900422.      0.2780790E-04
  3516.813       7.880027       4.496864       3900899.      0.2777184E-04
  3517.404       7.882211       4.497419       3901374.      0.2773591E-04
  3517.994       7.884392       4.497974       3901847.      0.2770009E-04
  3518.584       7.886572       4.498529       3902305.      0.2766443E-04
  3519.396       7.889515       4.499348       3903081.      0.2763553E-04
  3519.985       7.891689       4.499902       3903547.      0.2760002E-04
  3520.573       7.893859       4.500455       3904033.      0.2756462E-04
  3521.160       7.896029       4.501008       3904503.      0.2752930E-04
  3521.748       7.898195       4.501560       3904979.      0.2749412E-04
  3522.334       7.900361       4.502112       3905454.      0.2745896E-04
  3522.920       7.902524       4.502664       3905900.      0.2742396E-04
  3523.506       7.904685       4.503215       3906394.      0.2738907E-04
  3524.091       7.906842       4.503765       3906869.      0.2735421E-04
  3524.676       7.908999       4.504315       3907335.      0.2731950E-04
  3525.260       7.911152       4.504865       3907824.      0.2728487E-04
  3525.843       7.913305       4.505414       3908284.      0.2725034E-04
  3526.426       7.915455       4.505963       3908762.      0.2721587E-04
  3527.009       7.917603       4.506511       3909234.      0.2718156E-04
  3527.591       7.919748       4.507059       3909724.      0.2714731E-04
  3528.173       7.921892       4.507606       3910167.      0.2711317E-04
  3528.754       7.924034       4.508153       3910642.      0.2707911E-04
  3529.533       7.926854       4.508948       3911377.      0.2705239E-04
  3530.113       7.928990       4.509494       3911849.      0.2701853E-04
  3530.693       7.931125       4.510040       3912306.      0.2698480E-04
  3531.272       7.933257       4.510585       3912786.      0.2695111E-04
  3531.851       7.935387       4.511129       3913257.      0.2691755E-04
  3532.429       7.937516       4.511674       3913720.      0.2688407E-04
  3533.007       7.939640       4.512217       3914200.      0.2685065E-04
  3533.584       7.941764       4.512761       3914688.      0.2681735E-04
  3534.161       7.943887       4.513304       3915120.      0.2678411E-04
  3534.737       7.946008       4.513846       3915596.      0.2675102E-04
  3535.313       7.948124       4.514388       3916075.      0.2671799E-04
  3535.888       7.950241       4.514930       3916535.      0.2668505E-04
  3536.463       7.952355       4.515471       3917010.      0.2665220E-04
  3537.037       7.954466       4.516011       3917474.      0.2661940E-04
  3537.611       7.956574       4.516552       3917969.      0.2658674E-04
  3257.829       6.845009       3.503121       3634095.      0.2614976E-04
  3258.525       7.367324       4.221841       3634716.      0.2612473E-04
  3360.938       7.410052       4.284084       3752535.      0.3168617E-04
  3361.621       7.412613       4.284724       3753042.      0.3163330E-04
  3362.545       7.415408       4.285813       3753858.      0.3158851E-04
  3363.227       7.417963       4.286452       3754361.      0.3153606E-04
  3363.909       7.420516       4.287090       3754851.      0.3148361E-04
  3364.589       7.423062       4.287728       3755405.      0.3143152E-04
  3365.658       7.426373       4.289124       3756386.      0.3139386E-04
  3366.337       7.428913       4.289760       3756914.      0.3134208E-04
  3367.015       7.431449       4.290395       3757430.      0.3129054E-04
  3367.693       7.433982       4.291030       3757936.      0.3123910E-04
  3368.370       7.436513       4.291664       3758441.      0.3118793E-04
  3369.046       7.439040       4.292297       3758946.      0.3113689E-04
  3369.722       7.441563       4.292930       3759469.      0.3108606E-04
  3370.397       7.444083       4.293562       3759985.      0.3103546E-04
  3371.071       7.446601       4.294194       3760479.      0.3098499E-04
  3371.744       7.449114       4.294824       3761023.      0.3093475E-04
  3372.417       7.451625       4.295454       3761519.      0.3088466E-04
  3376.667       7.458855       4.302849       3766384.      0.3095028E-04
  3377.338       7.461362       4.303476       3766910.      0.3090033E-04
  3378.009       7.463867       4.304103       3767401.      0.3085041E-04
  3378.678       7.466367       4.304729       3767933.      0.3080085E-04
  3379.348       7.468866       4.305354       3768431.      0.3075135E-04
  3380.016       7.471362       4.305979       3768920.      0.3070210E-04
  3380.684       7.473853       4.306603       3769449.      0.3065290E-04
  3381.351       7.476341       4.307227       3769967.      0.3060400E-04
  3382.017       7.478827       4.307850       3770479.      0.3055522E-04
  3383.617       7.482393       4.310200       3772129.      0.3053556E-04
  3384.282       7.484875       4.310821       3772624.      0.3048711E-04
  3384.946       7.487352       4.311442       3773149.      0.3043876E-04
  3459.829       7.663675       4.438698       3859501.      0.3132429E-04
  3460.472       7.666099       4.439299       3860004.      0.3127664E-04
  3461.116       7.668522       4.439899       3860487.      0.3122903E-04
  3461.758       7.670941       4.440499       3860979.      0.3118160E-04
  3462.264       7.672743       4.440623       3861312.      0.3113228E-04
  3462.905       7.675157       4.441222       3861788.      0.3108523E-04
  3463.546       7.677569       4.441820       3862282.      0.3103829E-04
  3464.186       7.679978       4.442418       3862746.      0.3099155E-04
  3464.825       7.682383       4.443015       3863239.      0.3094491E-04
  3465.464       7.684786       4.443612       3863713.      0.3089848E-04
  3466.102       7.687185       4.444208       3864202.      0.3085218E-04
  3466.739       7.689582       4.444804       3864690.      0.3080595E-04
  3467.376       7.691976       4.445399       3865163.      0.3075999E-04
  3468.012       7.694366       4.445994       3865662.      0.3071419E-04
  3468.647       7.696754       4.446588       3866155.      0.3066852E-04
  3471.030       7.706603       4.449430       3868570.      0.3060197E-04
  3471.662       7.708977       4.450023       3869069.      0.3055680E-04
  3472.294       7.711349       4.450615       3869551.      0.3051186E-04
  3472.926       7.713717       4.451206       3870039.      0.3046710E-04
  3473.557       7.716083       4.451797       3870511.      0.3042244E-04
  3474.187       7.718446       4.452388       3871018.      0.3037796E-04
  3474.817       7.720807       4.452977       3871495.      0.3033364E-04
  3475.446       7.723164       4.453567       3871978.      0.3028941E-04
  3476.074       7.725519       4.454155       3872462.      0.3024534E-04
  3476.702       7.727871       4.454743       3872950.      0.3020141E-04
  3477.329       7.730222       4.455331       3873407.      0.3015762E-04
  3477.955       7.732567       4.455918       3873905.      0.3011404E-04
  3478.581       7.734911       4.456505       3874395.      0.3007051E-04
  3479.206       7.737253       4.457091       3874888.      0.3002718E-04
  3479.831       7.739591       4.457676       3875352.      0.2998390E-04
  3480.455       7.741928       4.458261       3875816.      0.2994087E-04
  3481.079       7.744260       4.458845       3876323.      0.2989795E-04
  3481.701       7.746592       4.459429       3876799.      0.2985515E-04
  3483.426       7.753269       4.461315       3878546.      0.2980717E-04
  3484.047       7.755589       4.461898       3879028.      0.2976483E-04
  3484.667       7.757907       4.462480       3879515.      0.2972264E-04
  3485.287       7.760223       4.463062       3879982.      0.2968050E-04
  3485.906       7.762534       4.463643       3880454.      0.2963857E-04
  3486.524       7.764844       4.464224       3880954.      0.2959676E-04
  3487.142       7.767151       4.464804       3881421.      0.2955501E-04
  3487.759       7.769455       4.465383       3881925.      0.2951344E-04
  3488.376       7.771757       4.465962       3882409.      0.2947202E-04
